,title,label
7465,수줍,0
7466,수줍음,0
7467,수줍음 타,0
7468,수척,2
7469,수치,2
7470,수치,2
7471,수치 모욕,2
7472,수치,2
7473,수행 공덕,1
7474,수혜,1
7475,수혜자,1
7476,숙련,1
7477,순간적 치미,2
7478,순결,1
7479,순결,1
7480,순결 사랑,1
7481,순박,1
7482,순서 앞서,1
7483,순수,1
7484,순수 되게,1
7485,순수 되,1
7486,순수 되,1
7487,순수,1
7488,순수 깨끗하,1
7489,순수 깨끗,1
7490,순수 바르,1
7491,순수 바르,1
7492,순수 올바르,1
7493,순수,1
7494,순수,1
7495,순수 애정,1
7496,순수 이익,1
7497,순수 황금,1
7498,순수화,1
7499,순수화하,1
7500,순,1
7501,순순히,1
7502,순정파,1
7503,순정,1
7504,순조,1
7505,순조 되,1
7506,순조 진행,1
7507,순조 하 못하,2
7508,순조 못하,2
7509,순조 않,2
7510,순종,1
7511,순종 모양,0
7512,순진,1
7513,순진 어리석,2
7514,순탄,1
7515,순탄,1
7516,순탄 원활,1
7517,순탄 못하,2
7518,순탄 않,2
7519,순탄 않,2
7520,순,1
7521,순,1
7522,순하,1
7523,순하 되,1
7524,순하 어리석,2
7525,순하,1
7526,순하 않,2
7527,순,1
7528,순 모양,1
7529,순환 장애,2
7530,술렁거리,2
7531,술렁거리 뒤숭숭,2
7532,술렁거리 뒤숭숭,2
7533,술렁거리 뒤숭숭,2
7534,술렁거리 뒤숭숭,2
7535,숨 막히,2
7536,숨 쉬 어렵,2
7537,숨결 밭,2
7538,숨김없이,1
7539,숨김없이 말하,1
7540,숨기 없이,1
7541,숨소리 고르 아니하,2
7542,숨소리 거치,2
7543,숨쉬기 힘들,2
7544,숨 살,2
7545,숨 가쁘,2
7546,숨 가,2
7547,숨 막히,2
7548,숨 막히,2
7549,숨 막히,2
7550,숨 막히,2
7551,숨 몹시 차,2
7552,숨 차,2
7553,숨 차,2
7554,숨 차,2
7555,숨 차,2
7556,숨 차서,2
7557,숫기 없,2
7558,숭상,1
7559,숭상 좋아하,1
7560,쉬,2
7561,쉬,1
7562,쉽,1
7563,쉬,2
7564,쉬 듯하,2
7565,쉬 듯하,2
7566,쉬,1
7567,쉽,1
7568,쉽 편하,1
7569,쉽,1
7570,쉽 노하,2
7571,쉽 다루,1
7572,쉽 다스리,1
7573,쉽 바스러지,2
7574,쉽 토라지,2
7575,쉽 풀이,1
7576,쉽 해결 수 있,1
7577,쉽 아니하,2
7578,스러지 가닿,2
7579,스산,2
7580,스스럽 느끼,2
7581,스스럼없이,1
7582,스스럼 없,1
7583,스스로 굳,1
7584,스스로 나,1
7585,스스로 부끄러워하,2
7586,스스로 새로워지,1
7587,스스로 처리,1
7588,스스로 포기,2
7589,스스로 속이,2
7590,스스로 긍지,1
7591,스트레스,2
7592,스포,2
7593,슬그머니 훔치,2
7594,슬기,1
7595,슬기 지혜,1
7596,슬기,1
7597,슬기,1
7598,슬기,1
7599,슬기 영리,1
7600,슬기,1
7601,슬기 못하,2
7602,슬쩍 가지,2
7603,슬쩍 넘기 버리,2
7604,슬쩍 넘기,2
7605,슬쩍 웃,1
7606,슬프,2
7607,슬프,2
7608,슬프 울,2
7609,슬퍼지,2
7610,슬퍼지,2
7611,슬퍼하,2
7612,슬퍼하 가슴,2
7613,슬퍼하,2
7614,슬퍼하,2
7615,슬퍼하 탄식,2
7616,슬퍼하 탄식,2
7617,슬퍼하,2
7618,슬프,2
7619,슬프 끝나,2
7620,슬프 여기,2
7621,슬프 울,2
7622,슬프 한탄,2
7623,슬프 한탄,2
7624,슬프,2
7625,슬프 가슴,2
7626,슬프 괴롭,2
7627,슬프 끔찍,2
7628,슬프 끔찍,2
7629,슬프 끔찍,2
7630,슬프 아깝,2
7631,슬프 아깝,2
7632,슬프,2
7633,슬프 그지없,2
7634,슬프 그지없,2
7635,슬프,2
7636,슬프,2
7637,슬프,2
7638,슬프 마음,2
7639,슬프 마음,2
7640,슬프,2
7641,슬프 때,2
7642,슬픔,2
7643,슬픔,2
7644,슬픔,2
7645,슬픔 느끼,2
7646,슬픔,2
7647,슬픔,2
7648,슬픔 걱정,2
7649,슬픔 연민,2
7650,슬피,2
7651,슬피 울부짖,2
7652,슬피 탄식,2
7653,슴벅거리,2
7654,습성 기침,2
7655,습진,2
7656,승낙,1
7657,승리,1
7658,승리,1
7659,시각적 아름다움,1
7660,시간 더,0
7661,시그럽,2
7662,시,2
7663,시기 아니,2
7664,시기,2
7665,시기 미워하,2
7666,시기,2
7667,시기 마음,2
7668,시기 일,2
7669,시기,2
7670,시기,2
7671,시기,2
7672,시끄럽,2
7673,시끄럽,2
7674,시끄럽 떠들,2
7675,시끄럽 떠들,2
7676,시끄럽 떠들,2
7677,시끄럽 오락,2
7678,시끄럽,2
7679,시끄럽 부산,2
7680,시끄럽,2
7681,시끌시끌 모양,2
7682,시달리,2
7683,시달림,2
7684,시달림,2
7685,시답 알,2
7686,시답 않,2
7687,시대 뒤떨어지,2
7688,시들,2
7689,시들 풀,2
7690,시들,2
7691,시들 말르,2
7692,시들,2
7693,시들,2
7694,시들,2
7695,시들시들,2
7696,시들시들 잘,2
7697,시들,2
7698,시들,2
7699,시들 우그러지,2
7700,시들,2
7701,시들,2
7702,시들,2
7703,시들 데,2
7704,시들 모양,2
7705,시들,2
7706,시들 싫증,2
7707,시련,2
7708,시련 많,2
7709,시름시름,2
7710,시름시름 앓,2
7711,시름시름 앓,2
7712,시름,2
7713,시름 마음,2
7714,시름,2
7715,시망,2
7716,시무룩,2
7717,시무룩,2
7718,시묵룩,2
7719,시발,2
7720,시비,2
7721,시비 걸기,2
7722,시비,2
7723,시비,2
7724,시비,2
7725,시비 짓,2
7726,시새우,2
7727,시샘,2
7728,시샘,2
7729,시샘 나서,2
7730,시선 혹하,1
7731,시시,2
7732,시 마음,2
7733,시시,2
7734,시시,2
7735,시원,1
7736,시원 모양,1
7737,시원 소리,1
7738,시원,1
7739,시원 나,1
7740,시원 높,1
7741,시원 빨리,1
7742,시원 열리,1
7743,시원 트이 못하,2
7744,시원 하,1
7745,시원 하다,1
7746,시원 하 못하,2
7747,시원 하 아니하,2
7748,시원 행동,1
7749,시원 훤하,1
7750,시원 훤하,1
7751,시원,1
7752,시원 말쑥,1
7753,시원 말쑥,1
7754,시원 빠르,1
7755,시원,1
7756,시원,1
7757,시원 못하,2
7758,시원 아니하,2
7759,시원스레,1
7760,시원시원,1
7761,시원시원,1
7762,시원시원 모양,1
7763,시원,1
7764,시원찮,2
7765,시원,1
7766,시원,1
7767,시원 말끔,1
7768,시원 산뜻,1
7769,시원 재미있,1
7770,시원,1
7771,시원,1
7772,시원 유쾌,1
7773,시원 유쾌,1
7774,시원 유쾌,1
7775,시원 못하,2
7776,시원 아니하,2
7777,시원 않,2
7778,시원,1
7779,시원 느낌,1
7780,시일 늦어지,2
7781,시일 늦어지,2
7782,시장,2
7783,시장 과음,2
7784,시장 느낌,2
7785,시체,2
7786,시치미,2
7787,시치미 떼,2
7788,시큰거리,2
7789,시큰둥,2
7790,시큰둥,2
7791,시큰둥 모양,2
7792,시큰둥 체하,2
7793,식견,1
7794,식견 안목,1
7795,식견 높,1
7796,식량 없,2
7797,식상,2
7798,식상,2
7799,식욕 부진,2
7800,식욕 부진,2
7801,식욕 없,2
7802,식욕 없,2
7803,식중독,2
7804,신경 쇠약,2
7805,신경 마비,2
7806,신경증,2
7807,신경질,2
7808,신경질 자,2
7809,신경질,2
7810,신경질,2
7811,신경질,2
7812,신경질,2
7813,신기,1
7814,신나,1
7815,신령,1
7816,신령 기운,1
7817,신령,1
7818,신령,1
7819,신뢰,1
7820,신뢰,1
7821,신뢰 수 없,2
7822,신뢰 수 있,1
7823,신뢰 수 있음,1
7824,신명,1
7825,신명,1
7826,신묘,1
7827,신물,2
7828,신바람,1
7829,신,1
7830,신분 낮추,2
7831,신분 낮,2
7832,신선,1
7833,신선 못하,2
7834,신성,1
7835,신이 나서,1
7836,신 멋,1
7837,신중,1
7838,신중,1
7839,신중 못하,2
7840,신중,1
7841,신중 언행,1
7842,신중히,1
7843,신중히 생각 아니하,2
7844,신체 상처,2
7845,신,1
7846,신통,1
7847,신통 않,2
7848,싣 불편,2
7849,실 못하,2
7850,실 못하,2
7851,실 못하,2
7852,실랑이,2
7853,실랑이 하,2
7854,실력 기름,1
7855,실망,2
7856,실망감,2
7857,실망,2
7858,실망,2
7859,실망,2
7860,실망,2
7861,실망,2
7862,실망,2
7863,실망,2
7864,실속,1
7865,실속 없,2
7866,실속 있,1
7867,실속 있,1
7868,실속 있,1
7869,실속,2
7870,실속 허황,2
7871,실속 없,2
7872,실속 없,2
7873,실속,1
7874,실속 없,2
7875,실속 없,2
7876,실속 없,2
7877,실속 없,2
7878,실속 있,1
7879,실속 있,1
7880,실수,2
7881,실수,2
7882,실수,2
7883,실수 부주,2
7884,실수,2
7885,실수 저지르,2
7886,실심,2
7887,실심하,2
7888,실없,2
7889,실없,2
7890,실없,2
7891,실없 말로,2
7892,실없 말,2
7893,실없 사람,2
7894,실없 행동,2
7895,실없,2
7896,실없이,2
7897,실없이 건드리,2
7898,실없이 경망,2
7899,실없이 경솔,2
7900,실없이 굴,2
7901,실없이 까불,2
7902,실없이 꺼불거리,2
7903,실없이 놀리,2
7904,실없이 말하,2
7905,실없이 말하,2
7906,실없이 방정맞,2
7907,실없이 이야기,2
7908,실용적,1
7909,실용적,1
7910,실용적,1
7911,실점,2
7912,실제로 이루,1
7913,실제로 이루어지,1
7914,실제 낮추,2
7915,실천적,1
7916,실패,2
7917,실패,2
7918,실패 돌아가,2
7919,실패 돌아가,2
7920,실패,2
7921,실패,2
7922,실하,1
7923,실하 든든히,1
7924,실하,1
7925,실하 야무지,1
7926,실하,1
7927,실하 못하,2
7928,실하 못하,2
7929,실행 아니하,2
7930,싫,2
7931,싫 언짢,2
7932,싫,2
7933,싫 떠들썩,2
7934,싫 여기,2
7935,싫,2
7936,싫,2
7937,싫,2
7938,싫 표시,2
7939,싫,2
7940,싫,2
7941,싫,2
7942,싫,2
7943,싫,2
7944,싫어하,2
7945,싫어하 미워하,2
7946,싫어하 미워하,2
7947,싫어하 미워하,2
7948,싫어하,2
7949,싫어하 모양,2
7950,싫어하 태도,2
7951,싫어하,2
7952,싫어하,2
7953,싫어하,2
7954,싫어하,2
7955,싫,2
7956,싫 것,2
7957,싫 듯이,2
7958,싫 생각,2
7959,싫 소리,2
7960,싫 일,2
7961,싫 체하,2
7962,싫 환경,2
7963,싫,2
7964,싫 정도,2
7965,싫이,2
7966,싫증,2
7967,싫증 남,2
7968,싫증,2
7969,싫증 나,2
7970,싫증 나,2
7971,싫증 나서,2
7972,싫증 난,2
7973,싫증,2
7974,싫증 게으름,2
7975,심각,2
7976,심각,2
7977,심각 생각,2
7978,심각,2
7979,심각 상태,2
7980,심리적 충격,2
7981,심술,2
7982,심술궂,2
7983,심술궂,2
7984,심술궂,2
7985,심술궂,2
7986,심술궂 행동,2
7987,심술,2
7988,심술,2
7989,심술,2
7990,심술,2
7991,심술 부리,2
7992,심술 부리,2
7993,심술,2
7994,심술 맵,2
7995,심술,2
7996,심술 안타깝,2
7997,심술 화가,2
7998,심술,2
7999,심신 미약,2
8000,심신 박약,2
8001,심심,2
8002,심오,2
8003,심오,1
8004,심장 마비,2
8005,심장 질환,2
8006,심장,2
8007,심장병,2
8008,심장병 따위,2
8009,심,1
8010,심하,2
8011,심하 지나치,2
8012,심하,2
8013,심하 구박,2
8014,심하 기울어지,2
8015,심하 기울어지,2
8016,심하 꾸짖,2
8017,심하 놀,2
8018,심하 놀리,2
8019,심하 당,2
8020,심하 되,2
8021,심하 따지,2
8022,심하 떨,2
8023,심하 물크러지,2
8024,심하 손해,2
8025,심하 썩,2
8026,심하 앓,2
8027,심하 어지럽,2
8028,심하 얽,2
8029,심하 욕하,2
8030,심하 울렁거리,2
8031,심하 울렁거리,2
8032,심하 을러대,2
8033,심하 일어나,2
8034,심하 짓누르,2
8035,심하 트림,2
8036,심하 풍기,2
8037,심하 학대,2
8038,심하,2
8039,심,2
8040,심 아프,2
8041,심 피,2
8042,심하,2
8043,심하 것,2
8044,심하 고생,2
8045,심하 고통,2
8046,심하 고통,2
8047,심하 냄새,2
8048,심하 복통,2
8049,심하 상태,2
8050,심하 아픔,2
8051,심하 압박감,2
8052,심하 추위,2
8053,심하 통증,2
8054,심하 통증,2
8055,심하 혐오감,2
8056,심하 병,2
8057,심히 모자라,2
8058,심히 아프,2
8059,싱겁,2
8060,싱겁 데,2
8061,싱겁 사람,2
8062,싱겁,2
8063,싱겁,2
8064,싱그럽,1
8065,싱글거리,1
8066,싱글대,1
8067,싱글벙글,1
8068,싱글벙글,1
8069,싱긋,1
8070,싱싱,1
8071,싱싱 맑은,1
8072,싱싱 힘차,1
8073,싱싱,1
8074,싱싱,1
8075,싱싱 모양,1
8076,싱싱,1
8077,싶 아니하,2
8078,싶 않,2
8079,ㅆ,1
8080,ㅆ,2
8081,싸근싸근,1
8082,싸글싸글,1
8083,싸늘,2
8084,싸늘 느낌,2
8085,싸늘 느낌,2
8086,싸우 짓,2
8087,싸우,2
8088,싸움,2
8089,싸움 패하,2
8090,싹싹,1
8091,싹싹 상냥,1
8092,싹싹,1
8093,싹싹 데,1
8094,쌀쌀맞,2
8095,쌀쌀맞,2
8096,쌀쌀,2
8097,쌀쌀 데,2
8098,쌓엿 먼지,2
8099,쌓이 원망,2
8100,쌓이 원한,2
8101,쌓이 은혜,1
8102,쌓이 음기,2
8103,쓰,1
8104,썩 좋,1
8105,썩 훌륭,1
8106,썩,2
8107,썩,2
8108,썩 병,2
8109,썩,2
8110,썩,2
8111,썩이,2
8112,썩이,2
8113,썰렁,2
8114,썰렁 모양,2
8115,써,1
8116,쏘아붙이,2
8117,쏘아붙이 소리,2
8118,쑤시,2
8119,쑤시,2
8120,쑤시 것,2
8121,쑤시 것,2
8122,쑤시 모양,2
8123,쑤시 짓,2
8124,쑤,2
8125,쑤시 아프,2
8126,쑤시,2
8127,쑤시 아프,2
8128,쑤시,2
8129,쑥스럽 미안,2
8130,쑥스럽,2
8131,쓰 좋,1
8132,쓰라리,2
8133,쓰라리,2
8134,쓰라리 경험,2
8135,쓰라리 느낌,2
8136,쓰라리 아픔,2
8137,쓰라림,2
8138,쓰라림 따위,2
8139,쓰러뜨리,0
8140,쓰러지,2
8141,쓰러지,2
8142,쓰러지,2
8143,쓰러지,2
8144,쓰러지 듯이,2
8145,쓰러지 듯하,2
8146,쓰러지 듯하,2
8147,쓰러지 듯하,2
8148,쓰러지 듯하,2
8149,쓰리,2
8150,쓰리 아리,2
8151,쓰리 아프,2
8152,쓰리 아픔,2
8153,쓰,2
8154,쓰리 아프,2
8155,쓰,2
8156,쓰 못하,2
8157,쓰 아니하,2
8158,쓰,2
8159,쓰 맛,2
8160,쓰 만하,1
8161,쓸데없,2
8162,쓸데없,2
8163,쓸데없 것,2
8164,쓸데없 말,2
8165,쓸데없 말,2
8166,쓸데없 소리,2
8167,쓸데없 소리,2
8168,쓸데없,2
8169,쓸데없,2
8170,쓸데없 이르,2
8171,쓸데없이,2
8172,쓸데없이 나돌,2
8173,쓸데없이 지루,2
8174,쓸데없이 집적거리,2
8175,쓸데없이 짓,2
8176,쓸모 있,1
8177,쓸모 있,1
8178,쓸모 없,2
8179,쓸모 없,2
8180,쓸모 없,2
8181,쓸모 없이,2
8182,쓸모없,2
8183,쓸모없 하찮,2
8184,쓸모없,2
8185,쓸모,2
8186,쓸쓸,2
8187,쓸쓸,2
8188,쓸쓸 막막,2
8189,쓸쓸 외롭,2
8190,쓸쓸 외로,2
8191,쓸쓸,2
8192,쓸쓸,2
8193,쓸쓸 느낌,2
8194,쓸쓸 등불,2
8195,쓸쓸 밤,2
8196,쓸쓸,2
8197,쓸쓸히,2
8198,쓸쓸히 자,2
8199,씀벅,2
8200,씁쓰레,2
8201,씁쓰레,2
8202,씁쓰레,2
8203,씁쓰름,2
8204,씁씁하,2
8205,씩씩,1
8206,씩씩 나아가,1
8207,씩씩,1
8208,씩씩 시원시원,1
8209,씩씩 힘차,1
8210,씩씩,1
8211,씹,2
8212,씹히,2
8213,씹히 모양,2
8214,씻 깨끗,1
8215,ㅇ,2
8216,ㅇ,1
8217,ㅇ,1
8218,ㅇ,1
8219,ㅇ,1
8220,아기자기,1
8221,아기자기 간드러지,1
8222,아기자기,1
8223,아기자기 즐겁,1
8224,아깝,2
8225,아깝,2
8226,아까워하,2
8227,아깝,2
8228,아깝 생각,2
8229,아깝,2
8230,아끼,1
8231,아끼 귀중히,1
8232,아끼 사랑,1
8233,아끼 소중히,1
8234,아끼 위하,1
8235,아끼,1
8236,아끼,1
8237,아끼 친밀,1
8238,아낌없이,1
8239,아내 아끼,1
8240,아늑,1
8241,아늑 곳,1
8242,알 것 깊,1
8243,알 것 없,2
8244,알 벗,1
8245,알 힘,1
8246,아니꼽,2
8247,아니꼽 일,2
8248,아니꼽 때,2
8249,아니꼽,2
8250,아니꼽 시샘,2
8251,아니꼽,2
8252,아니,2
8253,아니하,2
8254,아니하 가볍,2
8255,아니하 걱정,2
8256,아니하 괴로움,2
8257,아니하 괴롭,2
8258,아니하 데면데면,2
8259,아니하 데면데면,2
8260,아니하 들어맞,1
8261,아니하 조마조마하,2
8262,아니하 조마조마,2
8263,아니하 조마조마하,2
8264,아니하 조마조마,2
8265,아니하,2
8266,알 못마땅,2
8267,알 섭섭,2
8268,알 싫,2
8269,아니하 상태,2
8270,아니하 투덜거리,2
8271,아담,1
8272,아담 깨끗,1
8273,아담 말끔,1
8274,아담 말끔,1
8275,아담 말끔,1
8276,아둔,2
8277,아둔 약,2
8278,아득,2
8279,아랫배 아프,2
8280,아량 베풀,1
8281,아르 바이러스,2
8282,아름답,1
8283,아름답 멋들어지,1
8284,아름답,1
8285,아름답 경지,1
8286,아름답 경치,1
8287,아름답 경치,1
8288,아름답 글,1
8289,아름답 글귀,1
8290,아름답 글귀,1
8291,아름답 깃,1
8292,아름답 뜻,1
8293,아름답 말,1
8294,아름답 말 글,1
8295,아름답 말,1
8296,아름답 말 글,1
8297,아름답 문장,1
8298,아름답 문장,1
8299,아름답 사람,1
8300,아름답 수식,1
8301,아름답 여인,1
8302,아름답 여자,1
8303,아름답 영예,1
8304,아름답 영예,1
8305,아름답 옷,1
8306,아름답 용모,1
8307,아름답 용모 자태,1
8308,아름답 이미지,1
8309,아름답 일,1
8310,아름답 장식,1
8311,아름답 재목,1
8312,아름답 점,1
8313,아름답 태,1
8314,아름답 태도,1
8315,아름답 털,1
8316,아름다움,1
8317,아름다움,1
8318,아름다움,1
8319,아름다움 나타내,1
8320,아름다움 살피,1
8321,아름다움 요구,1
8322,아름다움 추구,1
8323,아름다움,1
8324,아름답,1
8325,아름답 눈,1
8326,아름답,1
8327,아름답 관상용,1
8328,아름답,1
8329,아름답,1
8330,아름답 꾸미,1
8331,아름답 꾸미,1
8332,아름답 빛나,1
8333,아름답,1
8334,아름답 곱,1
8335,아름답 곱 빛깔,1
8336,아름답 부드럽,1
8337,아름답 섬세,1
8338,아름답 예쁘,1
8339,아름답 요염,1
8340,아름답 정연,1
8341,아름답 훌륭,1
8342,아름답,1
8343,아름답 찬양,1
8344,아름답 찬양,1
8345,아름답 못하,2
8346,아리,2
8347,아리 자,2
8348,아리,2
8349,아리땁,1
8350,아물 값어치 의의 없,2
8351,아물 성과,2
8352,아물 쓸모 없,2
8353,아물 탈 없,1
8354,아무것 모르,2
8355,아무것 없,2
8356,아무것 없,2
8357,아무것 없,2
8358,아무것 없,2
8359,아무렇,2
8360,아무 함부로,2
8361,아물아물,2
8362,아물아물 돌리,2
8363,아물아물 돌리,2
8364,아삭아삭,1
8365,아삭아삭 모양,1
8366,아삭,1
8367,아,2
8368,아쉬움,2
8369,아쉬움 없이,1
8370,아쉬워하,2
8371,아쉬워하 마음,2
8372,아쉬워하,2
8373,아쉽,2
8374,아쉽 섭섭,2
8375,아쉽,2
8376,아슬아슬,2
8377,아슬아슬 위험,2
8378,아 슬프,2
8379,아,2
8380,아웃 오브 안중,2
8381,아주 가깝,1
8382,아주 가깝,1
8383,아주 고요,1
8384,아주 고통,2
8385,아주 공평,1
8386,아주 귀찮,2
8387,아주 깨끗하,1
8388,아주 깨끗,1
8389,아주 꺼리,2
8390,아주 늘씬,1
8391,아주 다정,1
8392,아주 당,1
8393,아주 더럽,2
8394,아주 뛰어나,1
8395,아주 맑,1
8396,아주 맑,1
8397,아주 망치,2
8398,아주 매끄럽,1
8399,아주 맥없이,2
8400,아주 멋지,1
8401,아주 못되,2
8402,아주 밝,1
8403,아주 방정맞,2
8404,아주 보잘것없,2
8405,아주 보잘것없,2
8406,아주 부드럽,1
8407,아주 쉽,1
8408,아주 시원,1
8409,아주 심하,2
8410,아주 심하,2
8411,아주 알맞,1
8412,아주 야단,2
8413,아주 야무지,1
8414,아주 어리석,2
8415,아주 예사,1
8416,아주 온전,1
8417,아주 요긴,1
8418,아주 요란,2
8419,아주 잘되,1
8420,아주 잘되,1
8421,아주 저버리,2
8422,아주 적절,1
8423,아주 적절,1
8424,아주 좋,1
8425,아주 좋,1
8426,아주 좋,1
8427,아주 즐겁,1
8428,아주 지겹,2
8429,아주 치사,2
8430,아주 친하,1
8431,아주 친하,1
8432,아주 탐,1
8433,아주 튼튼,1
8434,아주 화목,1
8435,아찔,2
8436,아찔,2
8437,아첨,2
8438,아첨 떨,2
8439,아첨 떨,2
8440,아첨 하,2
8441,아첨,2
8442,아첨,2
8443,아첨 데,2
8444,아첨 모양,2
8445,아첨,2
8446,아첨,2
8447,아첨 따르,2
8448,아첨,2
8449,아프,2
8450,아프 오,2
8451,아프,2
8452,아프 애달프,2
8453,아프 얄밉,2
8454,아프 자꾸,2
8455,아파하,2
8456,아파하 일,2
8457,아파하 증상,2
8458,아파하,2
8459,아프,2
8460,아프 무섭,2
8461,아프,2
8462,아프 느껴,2
8463,아프 되,2
8464,아프 되,2
8465,아프 치달,2
8466,아프,2
8467,아프 가엽,2
8468,아프 괴롭,2
8469,아프 괴롭,2
8470,아프 답답,2
8471,아프 답답,2
8472,아프 메스껍,2
8473,아프,2
8474,아프,2
8475,아프 약,2
8476,아프,2
8477,아프,2
8478,아프 경우,2
8479,아프 느낌,2
8480,아프 느낌,2
8481,아프 데,2
8482,아프 듯하,2
8483,아프 듯하,2
8484,아프 모양,2
8485,아프 병,2
8486,아프 병증,2
8487,아프 임질,2
8488,아프 증상,2
8489,아프 증상,2
8490,아프 증세,2
8491,아프,2
8492,아프 만큼,2
8493,아픔,2
8494,아픔,2
8495,아픔 느끼,2
8496,아픔 호소,2
8497,악당,2
8498,악독,2
8499,악독,2
8500,악독 방법,2
8501,악독 사람,2
8502,악마,2
8503,악마,2
8504,악마 비유,2
8505,악명 높,2
8506,악명,2
8507,악몽,2
8508,악성,2
8509,악순환,2
8510,악업,2
8511,악업,2
8512,악,2
8513,악 받치,2
8514,악연,2
8515,악 쓰,2
8516,악의,2
8517,악의,2
8518,악의,2
8519,악의,2
8520,악인연,2
8521,악지,2
8522,악지 부리,2
8523,악취,2
8524,악,2
8525,악,2
8526,악 모질,2
8527,악 모질,2
8528,악 모질,2
8529,악하,2
8530,악한,2
8531,악한 마음,2
8532,악한 짓,2
8533,악한 첩,2
8534,악화,2
8535,안 되,2
8536,안 되,2
8537,안 좋,2
8538,안구 정화,1
8539,안구 테러,2
8540,안,2
8541,안달,2
8542,안달복달,2
8543,안달복달,2
8544,안달 나서,2
8545,안도,1
8546,안도감,1
8547,안도,1
8548,안되 애처롭,2
8549,안락,1
8550,안락,1
8551,안락 지내,1
8552,안락 지내,1
8553,안락,1
8554,안목,1
8555,안,2
8556,안색 흙빛,2
8557,안,2
8558,안심,1
8559,안심감,1
8560,안심,1
8561,안심 되,1
8562,안심,2
8563,안심,1
8564,안쓰러워하,2
8565,안쓰럽,2
8566,안 비정상,2
8567,안장 죽기,2
8568,안전,1
8569,안전,1
8570,안전 못하,2
8571,안전,1
8572,안전,1
8573,안절부절,2
8574,안절부절못하,2
8575,안절부절못하,2
8576,안절부절,2
8577,안정,1
8578,안정,1
8579,안정감 없,2
8580,안정감 없,2
8581,안정,1
8582,안정 하다,1
8583,안정 못하,2
8584,안정 못하,2
8585,안정 못하,2
8586,안정 아니하,2
8587,안정 찾,1
8588,안정,1
8589,안정 곳,1
8590,안존,1
8591,안 상황,2
8592,안처하,1
8593,안타깝,2
8594,안타깝 정도,2
8595,안타깝,2
8596,안타깝,2
8597,안타까워하,2
8598,안타까워하 모양,2
8599,안타까워하,2
8600,안타깝,2
8601,안타깝 쓰라리,2
8602,안타깝,2
8603,안타깝 뉘우치,2
8604,안타깝 다가오,2
8605,안타깝 애쓰,2
8606,안타깝 여기,2
8607,안타깝 자꾸,2
8608,안타깝 죄이,2
8609,안타깝 타,2
8610,안타깝 타,2
8611,안타깝 타들,2
8612,안타깝,2
8613,안타깝 만족,2
8614,안타깝,2
8615,않 대충대충,2
8616,않 올바르,1
8617,않 좀스럽,2
8618,않 느슨,2
8619,않 싱겁,2
8620,않 언짢,2
8621,않 쓰,2
8622,알 쉽,1
8623,알 어렵,2
8624,알리 않,2
8625,알맞,1
8626,알맞 내리,1
8627,알맞 노르스름,1
8628,알맞 노르스름,1
8629,알맞 높,1
8630,알맞 높,1
8631,알맞 되,1
8632,알맞 두껍,1
8633,알맞 따뜻,1
8634,알맞 뜨뜻,1
8635,알맞 서늘,1
8636,알맞 작,1
8637,알맞,1
8638,알,2
8639,알아듣 어렵,2
8640,알아듣 못하,2
8641,알아듣 못하,2
8642,알아듣 못하,2
8643,알아듣 수 없,2
8644,알 깨달음,1
8645,알 스스로,1
8646,알아차리 못하,2
8647,알알,2
8648,알알 듯하,2
8649,알알 모양,2
8650,알 못하,2
8651,알 못하,2
8652,알 못하,2
8653,알짝지근,2
8654,알,2
8655,알 모양,2
8656,알차,1
8657,알차 실하,1
8658,앍 자국,2
8659,앓,2
8660,앓 허약,2
8661,앓,2
8662,앓 난,2
8663,앓,2
8664,앓 결핵,2
8665,앓 모양,2
8666,앓 병,2
8667,앓 사람,2
8668,앓 상태,2
8669,앓,2
8670,앓,2
8671,앓,2
8672,앓,2
8673,앓,2
8674,암담,2
8675,암담 상태,2
8676,암상,2
8677,암상 사람,2
8678,암상,2
8679,암상 불평,2
8680,암상 토,2
8681,암,2
8682,암 말미암,2
8683,압도,1
8684,압력 가하,2
8685,압박감,2
8686,압박감 주,2
8687,압박,2
8688,압억되,2
8689,앙 기모,1
8690,앙갚음,2
8691,앙갚음,2
8692,앙갚음 하,2
8693,앙갚음,2
8694,앙갚음 마음,2
8695,앙칼지,2
8696,앙큼,2
8697,앙큼 하다,2
8698,앙큼,0
8699,앞뒤 생각 없이,2
8700,앞뒤 가리 않,2
8701,앞뒤 고려 않,2
8702,앞뒤 헤아리 아니하,2
8703,앞뒤 헤아리 않,2
8704,앞서 상태,1
8705,앞 나가 못하,2
8706,앞 나아가,1
8707,앞 나아가 못하,2
8708,앞 좋,1
8709,앞 막막,2
8710,앞잡이,2
8711,앞잡이 노릇,2
8712,앞잡이 노릇,2
8713,앞지르,1
8714,앞지르 나서,1
8715,애 쓰이,2
8716,애 자꾸 타,2
8717,애 자꾸 타,2
8718,애 타,2
8719,애 타,2
8720,애 타,2
8721,애 탐,2
8722,애교 있,1
8723,애달,2
8724,애달 일,2
8725,애달,2
8726,애달프,2
8727,애달프 자꾸,2
8728,애달프 짖,2
8729,애달프,2
8730,애도,2
8731,애 먹,2
8732,애 먹,2
8733,애 쓰,2
8734,애 쓰,2
8735,애 쓰,2
8736,애 쓰,2
8737,애 태우,2
8738,애석,2
8739,애석,2
8740,애쓰,2
8741,애쓰 모양,2
8742,애쓰,2
